week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2023-10-16,BEV-001,STR-019,864,913,902,875,False
2023-10-16,BEV-002,STR-019,479,231,294,416,False
2023-10-16,BEV-003,STR-019,207,159,224,142,False
2023-10-16,BEV-004,STR-019,169,163,154,178,False
2023-10-16,BEV-005,STR-019,293,120,239,174,False
2023-10-16,BEV-006,STR-019,283,172,216,239,False
2023-10-16,BEV-007,STR-019,373,244,242,375,False
2023-10-16,BEV-008,STR-019,246,171,213,204,False
2023-10-16,BEV-009,STR-019,302,193,206,289,False
2023-10-16,BEV-010,STR-019,136,126,131,131,False
2023-10-16,BEV-011,STR-019,269,117,189,197,False
2023-10-16,BEV-012,STR-019,205,155,199,161,False
2023-10-16,BEV-013,STR-019,315,173,278,210,False
2023-10-16,BEV-014,STR-019,399,172,227,344,False
2023-10-16,BEV-015,STR-019,429,179,261,347,False
2023-10-16,BEV-001,STR-020,199,102,168,133,False
2023-10-16,BEV-002,STR-020,215,110,129,196,False
2023-10-16,BEV-003,STR-020,187,109,154,142,False
2023-10-16,BEV-004,STR-020,166,79,105,140,False
2023-10-16,BEV-005,STR-020,133,80,81,132,False
2023-10-16,BEV-006,STR-020,154,96,92,158,False
2023-10-16,BEV-007,STR-020,165,74,96,143,False
2023-10-16,BEV-008,STR-020,193,97,132,158,False
2023-10-16,BEV-009,STR-020,86,57,58,85,False
2023-10-16,BEV-010,STR-020,193,138,124,207,False
2023-10-16,BEV-011,STR-020,136,82,81,137,False
2023-10-16,BEV-012,STR-020,73,83,73,83,False
2023-10-16,BEV-013,STR-020,147,142,124,165,False
2023-10-16,BEV-014,STR-020,103,95,115,83,False
2023-10-16,BEV-015,STR-020,157,118,125,150,False
2023-10-16,BEV-001,STR-021,152,88,87,153,False
2023-10-16,BEV-002,STR-021,108,73,106,75,False
2023-10-16,BEV-003,STR-021,90,73,83,80,False
2023-10-16,BEV-004,STR-021,58,46,48,56,False
2023-10-16,BEV-005,STR-021,171,67,112,126,False
2023-10-16,BEV-006,STR-021,86,41,62,65,False
2023-10-16,BEV-007,STR-021,70,37,42,65,False
2023-10-16,BEV-008,STR-021,52,32,43,41,False
2023-10-16,BEV-009,STR-021,82,26,47,61,False
2023-10-16,BEV-010,STR-021,45,27,29,43,False
2023-10-16,BEV-011,STR-021,45,34,51,28,False
2023-10-16,BEV-012,STR-021,31,18,31,18,False
2023-10-16,BEV-013,STR-021,239,158,152,245,False
2023-10-16,BEV-014,STR-021,63,54,59,58,False
2023-10-16,BEV-015,STR-021,79,50,45,84,False
2023-10-16,BEV-001,STR-022,713,416,601,528,False
2023-10-16,BEV-002,STR-022,98,62,106,54,False
2023-10-16,BEV-003,STR-022,294,170,186,278,False
2023-10-16,BEV-004,STR-022,179,88,114,153,False
2023-10-16,BEV-005,STR-022,71,39,66,44,False
2023-10-16,BEV-006,STR-022,251,94,154,191,False
2023-10-16,BEV-007,STR-022,108,101,99,110,False
2023-10-16,BEV-008,STR-022,132,75,82,125,False
2023-10-16,BEV-009,STR-022,111,65,72,104,False
2023-10-16,BEV-010,STR-022,137,68,96,109,False
2023-10-16,BEV-011,STR-022,157,66,97,126,False
2023-10-16,BEV-012,STR-022,89,98,102,85,False
2023-10-16,BEV-013,STR-022,114,106,94,126,False
2023-10-16,BEV-014,STR-022,154,63,113,104,False
2023-10-16,BEV-015,STR-022,164,47,92,119,False
2023-10-16,BEV-001,STR-023,124,60,92,92,False
2023-10-16,BEV-002,STR-023,132,83,146,69,False
2023-10-16,BEV-003,STR-023,76,82,79,79,False
2023-10-16,BEV-004,STR-023,97,111,107,101,False
2023-10-16,BEV-005,STR-023,112,80,80,112,False
2023-10-16,BEV-006,STR-023,190,128,186,132,False
2023-10-16,BEV-007,STR-023,160,121,126,155,False
2023-10-16,BEV-008,STR-023,118,52,81,89,False
2023-10-16,BEV-009,STR-023,161,69,121,109,False
2023-10-16,BEV-010,STR-023,202,123,228,97,False
2023-10-16,BEV-011,STR-023,262,132,203,191,False
2023-10-16,BEV-012,STR-023,396,130,232,294,False
2023-10-16,BEV-013,STR-023,147,75,83,139,False
2023-10-16,BEV-014,STR-023,166,63,114,115,False
2023-10-16,BEV-015,STR-023,332,261,228,365,False
2023-10-16,BEV-001,STR-024,104,108,125,87,False
2023-10-16,BEV-002,STR-024,165,107,136,136,False
2023-10-16,BEV-003,STR-024,630,397,357,670,False
2023-10-16,BEV-004,STR-024,132,76,127,81,False
2023-10-16,BEV-005,STR-024,95,41,61,75,False
2023-10-16,BEV-006,STR-024,173,71,100,144,False
2023-10-16,BEV-007,STR-024,107,60,112,55,False
2023-10-16,BEV-008,STR-024,90,56,104,42,False
2023-10-16,BEV-009,STR-024,224,71,126,169,False
2023-10-16,BEV-010,STR-024,171,56,99,128,False
2023-10-16,BEV-011,STR-024,113,53,96,70,False
2023-10-16,BEV-012,STR-024,100,111,112,99,False
2023-10-16,BEV-013,STR-024,140,170,153,157,False
2023-10-16,BEV-014,STR-024,82,89,92,79,False
2023-10-16,BEV-015,STR-024,177,131,110,198,False
2023-10-16,BEV-001,STR-025,329,288,261,356,False
2023-10-16,BEV-002,STR-025,455,233,263,425,False
2023-10-16,BEV-003,STR-025,291,156,268,179,False
2023-10-16,BEV-004,STR-025,319,239,254,304,False
2023-10-16,BEV-005,STR-025,121,81,71,131,False
2023-10-16,BEV-006,STR-025,1145,539,647,1037,False
2023-10-16,BEV-007,STR-025,259,141,201,199,False
2023-10-16,BEV-008,STR-025,186,88,133,141,False
2023-10-16,BEV-009,STR-025,186,242,212,216,False
2023-10-16,BEV-010,STR-025,309,126,219,216,False
2023-10-16,BEV-011,STR-025,206,202,224,184,False
2023-10-16,BEV-012,STR-025,98,56,94,60,False
2023-10-16,BEV-013,STR-025,427,141,255,313,False
2023-10-16,BEV-014,STR-025,292,110,170,232,False
2023-10-16,BEV-015,STR-025,602,214,341,475,False
2023-10-16,BEV-001,STR-026,347,158,215,290,False
2023-10-16,BEV-002,STR-026,60,59,62,57,False
2023-10-16,BEV-003,STR-026,143,42,85,100,False
2023-10-16,BEV-004,STR-026,49,46,46,49,False
2023-10-16,BEV-005,STR-026,60,40,44,56,False
2023-10-16,BEV-006,STR-026,81,70,62,89,False
2023-10-16,BEV-007,STR-026,49,29,42,36,False
2023-10-16,BEV-008,STR-026,71,26,41,56,False
2023-10-16,BEV-009,STR-026,104,137,115,126,False
2023-10-16,BEV-010,STR-026,60,43,53,50,False
2023-10-16,BEV-011,STR-026,84,31,49,66,False
2023-10-16,BEV-012,STR-026,71,61,55,77,False
2023-10-16,BEV-013,STR-026,36,35,37,34,False
2023-10-16,BEV-014,STR-026,152,75,128,99,False
2023-10-16,BEV-015,STR-026,59,25,49,35,False
2023-10-16,BEV-001,STR-027,167,106,207,66,False
2023-10-16,BEV-002,STR-027,607,350,366,591,False
2023-10-16,BEV-003,STR-027,299,92,183,208,False
2023-10-16,BEV-004,STR-027,132,118,101,149,False
2023-10-16,BEV-005,STR-027,88,47,90,45,False
2023-10-16,BEV-006,STR-027,118,101,95,124,False
2023-10-16,BEV-007,STR-027,77,91,97,71,False
2023-10-16,BEV-008,STR-027,135,103,112,126,False
2023-10-16,BEV-009,STR-027,227,134,127,234,False
2023-10-16,BEV-010,STR-027,430,162,322,270,False
2023-10-16,BEV-011,STR-027,123,124,124,123,False
2023-10-16,BEV-012,STR-027,227,145,242,130,False
2023-10-16,BEV-013,STR-027,372,192,275,289,False
2023-10-16,BEV-014,STR-027,109,95,86,118,False
2023-10-16,BEV-015,STR-027,122,97,106,113,False
2023-10-16,BEV-001,STR-028,231,192,278,145,False
2023-10-16,BEV-002,STR-028,1075,912,859,1128,False
2023-10-16,BEV-003,STR-028,412,139,244,307,False
2023-10-16,BEV-004,STR-028,693,315,605,403,False
2023-10-16,BEV-005,STR-028,357,144,227,274,False
2023-10-16,BEV-006,STR-028,204,134,117,221,False
2023-10-16,BEV-007,STR-028,411,260,285,386,False
2023-10-16,BEV-008,STR-028,152,217,189,180,False
2023-10-16,BEV-009,STR-028,171,137,119,189,False
2023-10-16,BEV-010,STR-028,265,244,206,303,False
2023-10-16,BEV-011,STR-028,254,134,201,187,False
2023-10-16,BEV-012,STR-028,291,251,354,188,False
2023-10-16,BEV-013,STR-028,410,239,240,409,False
2023-10-16,BEV-014,STR-028,253,213,230,236,False
2023-10-16,BEV-015,STR-028,196,219,212,203,False
2023-10-16,BEV-001,STR-029,292,313,327,278,False
2023-10-16,BEV-002,STR-029,398,311,294,415,False
2023-10-16,BEV-003,STR-029,685,240,407,518,False
2023-10-16,BEV-004,STR-029,442,300,338,404,False
2023-10-16,BEV-005,STR-029,169,135,206,98,False
2023-10-16,BEV-006,STR-029,361,180,203,338,False
2023-10-16,BEV-007,STR-029,192,278,233,237,False
2023-10-16,BEV-008,STR-029,229,96,166,159,False
2023-10-16,BEV-009,STR-029,634,365,391,608,False
2023-10-16,BEV-010,STR-029,256,237,206,287,False
2023-10-16,BEV-011,STR-029,342,164,211,295,False
2023-10-16,BEV-012,STR-029,290,190,260,220,False
2023-10-16,BEV-013,STR-029,170,125,149,146,False
2023-10-16,BEV-014,STR-029,337,243,246,334,False
2023-10-16,BEV-015,STR-029,727,830,737,820,False
2023-10-16,BEV-001,STR-030,291,166,208,249,False
2023-10-16,BEV-002,STR-030,165,83,111,137,False
2023-10-16,BEV-003,STR-030,194,121,138,177,False
2023-10-16,BEV-004,STR-030,204,176,241,139,False
2023-10-16,BEV-005,STR-030,114,114,111,117,False
2023-10-16,BEV-006,STR-030,149,49,88,110,False
2023-10-16,BEV-007,STR-030,162,74,131,105,False
2023-10-16,BEV-008,STR-030,114,42,78,78,False
2023-10-16,BEV-009,STR-030,87,38,65,60,False
2023-10-16,BEV-010,STR-030,100,84,122,62,False
2023-10-16,BEV-011,STR-030,65,51,55,61,False
2023-10-16,BEV-012,STR-030,158,67,96,129,False
2023-10-16,BEV-013,STR-030,254,137,162,229,False
2023-10-16,BEV-014,STR-030,112,111,100,123,False
2023-10-16,BEV-015,STR-030,286,129,194,221,False
2023-10-23,BEV-001,STR-001,361,263,371,253,False
2023-10-23,BEV-002,STR-001,274,310,312,272,False
2023-10-23,BEV-003,STR-001,235,114,155,194,False
2023-10-23,BEV-004,STR-001,135,65,113,87,False
2023-10-23,BEV-005,STR-001,88,55,79,64,False
2023-10-23,BEV-006,STR-001,231,103,134,200,False
2023-10-23,BEV-007,STR-001,143,80,105,118,False
2023-10-23,BEV-008,STR-001,110,93,115,88,False
2023-10-23,BEV-009,STR-001,135,56,87,104,False
2023-10-23,BEV-010,STR-001,463,220,314,369,False
2023-10-23,BEV-011,STR-001,97,52,95,54,False
2023-10-23,BEV-012,STR-001,182,63,106,139,False
2023-10-23,BEV-013,STR-001,68,41,81,28,False
2023-10-23,BEV-014,STR-001,112,61,80,93,False
2023-10-23,BEV-015,STR-001,169,104,114,159,False
2023-10-23,BEV-001,STR-002,123,96,137,82,False
2023-10-23,BEV-002,STR-002,116,73,124,65,False
2023-10-23,BEV-003,STR-002,158,115,131,142,False
2023-10-23,BEV-004,STR-002,194,85,114,165,False
2023-10-23,BEV-005,STR-002,84,68,87,65,False
2023-10-23,BEV-006,STR-002,124,116,98,142,False
2023-10-23,BEV-007,STR-002,537,323,301,559,False
2023-10-23,BEV-008,STR-002,109,36,62,83,False
2023-10-23,BEV-009,STR-002,67,37,71,33,False
2023-10-23,BEV-010,STR-002,185,80,107,158,False
2023-10-23,BEV-011,STR-002,71,48,85,34,False
2023-10-23,BEV-012,STR-002,109,80,121,68,False
2023-10-23,BEV-013,STR-002,139,78,119,98,False
2023-10-23,BEV-014,STR-002,100,61,114,47,False
2023-10-23,BEV-015,STR-002,371,234,246,359,False
2023-10-23,BEV-001,STR-003,87,46,74,59,False
2023-10-23,BEV-002,STR-003,128,82,85,125,False
2023-10-23,BEV-003,STR-003,57,67,66,58,False
2023-10-23,BEV-004,STR-003,104,37,75,66,False
2023-10-23,BEV-005,STR-003,125,74,70,129,False
2023-10-23,BEV-006,STR-003,167,77,105,139,False
2023-10-23,BEV-007,STR-003,54,55,54,55,False
2023-10-23,BEV-008,STR-003,137,78,95,120,False
2023-10-23,BEV-009,STR-003,65,27,49,43,False
2023-10-23,BEV-010,STR-003,46,43,43,46,False
2023-10-23,BEV-011,STR-003,73,61,59,75,False
2023-10-23,BEV-012,STR-003,221,94,127,188,False
2023-10-23,BEV-013,STR-003,77,29,52,54,False
2023-10-23,BEV-014,STR-003,109,49,62,96,False
2023-10-23,BEV-015,STR-003,40,17,33,24,False
2023-10-23,BEV-001,STR-004,399,354,314,439,False
2023-10-23,BEV-002,STR-004,327,371,354,344,False
2023-10-23,BEV-003,STR-004,253,283,286,250,False
2023-10-23,BEV-004,STR-004,346,201,257,290,False
2023-10-23,BEV-005,STR-004,288,169,309,148,False
2023-10-23,BEV-006,STR-004,337,231,237,331,False
2023-10-23,BEV-007,STR-004,233,212,197,248,False
2023-10-23,BEV-008,STR-004,197,132,197,132,False
2023-10-23,BEV-009,STR-004,342,135,231,246,False
2023-10-23,BEV-010,STR-004,161,187,169,179,False
2023-10-23,BEV-011,STR-004,366,256,255,367,False
2023-10-23,BEV-012,STR-004,325,182,279,228,False
2023-10-23,BEV-013,STR-004,174,216,198,192,False
2023-10-23,BEV-014,STR-004,248,132,250,130,False
2023-10-23,BEV-015,STR-004,165,170,158,177,False
2023-10-23,BEV-001,STR-005,190,186,182,194,False
2023-10-23,BEV-002,STR-005,270,201,181,290,False
2023-10-23,BEV-003,STR-005,153,105,176,82,False
2023-10-23,BEV-004,STR-005,139,93,100,132,False
2023-10-23,BEV-005,STR-005,48,26,41,33,False
2023-10-23,BEV-006,STR-005,135,76,87,124,False
2023-10-23,BEV-007,STR-005,112,77,87,102,False
2023-10-23,BEV-008,STR-005,103,59,80,82,False
2023-10-23,BEV-009,STR-005,434,292,256,470,False
2023-10-23,BEV-010,STR-005,260,159,165,254,False
2023-10-23,BEV-011,STR-005,200,76,125,151,False
2023-10-23,BEV-012,STR-005,86,63,79,70,False
2023-10-23,BEV-013,STR-005,144,95,86,153,False
2023-10-23,BEV-014,STR-005,195,102,122,175,False
2023-10-23,BEV-015,STR-005,97,64,87,74,False
2023-10-23,BEV-001,STR-006,230,113,135,208,False
2023-10-23,BEV-002,STR-006,200,97,136,161,False
2023-10-23,BEV-003,STR-006,226,189,160,255,False
2023-10-23,BEV-004,STR-006,135,76,109,102,False
2023-10-23,BEV-005,STR-006,37,41,39,39,False
2023-10-23,BEV-006,STR-006,180,129,120,189,False
2023-10-23,BEV-007,STR-006,275,139,193,221,False
2023-10-23,BEV-008,STR-006,108,93,79,122,False
2023-10-23,BEV-009,STR-006,95,93,81,107,False
2023-10-23,BEV-010,STR-006,85,88,91,82,False
2023-10-23,BEV-011,STR-006,133,87,85,135,False
2023-10-23,BEV-012,STR-006,157,65,104,118,False
2023-10-23,BEV-013,STR-006,93,60,61,92,False
2023-10-23,BEV-014,STR-006,107,50,78,79,False
2023-10-23,BEV-015,STR-006,140,78,131,87,False
2023-10-23,BEV-001,STR-007,317,269,257,329,False
2023-10-23,BEV-002,STR-007,150,112,187,75,False
2023-10-23,BEV-003,STR-007,272,132,161,243,False
2023-10-23,BEV-004,STR-007,95,70,64,101,False
2023-10-23,BEV-005,STR-007,169,79,113,135,False
2023-10-23,BEV-006,STR-007,126,87,98,115,False
2023-10-23,BEV-007,STR-007,85,52,91,46,False
2023-10-23,BEV-008,STR-007,157,56,105,108,False
2023-10-23,BEV-009,STR-007,475,285,328,432,False
2023-10-23,BEV-010,STR-007,231,186,171,246,False
2023-10-23,BEV-011,STR-007,216,129,124,221,False
2023-10-23,BEV-012,STR-007,156,120,108,168,False
2023-10-23,BEV-013,STR-007,124,71,72,123,False
2023-10-23,BEV-014,STR-007,78,104,91,91,False
2023-10-23,BEV-015,STR-007,248,129,159,218,False
2023-10-23,BEV-001,STR-008,103,56,86,73,False
2023-10-23,BEV-002,STR-008,166,96,166,96,False
2023-10-23,BEV-003,STR-008,161,103,96,168,False
2023-10-23,BEV-004,STR-008,185,88,126,147,False
2023-10-23,BEV-005,STR-008,49,56,53,52,False
2023-10-23,BEV-006,STR-008,83,32,50,65,False
2023-10-23,BEV-007,STR-008,33,36,33,36,False
2023-10-23,BEV-008,STR-008,59,58,50,67,False
2023-10-23,BEV-009,STR-008,107,61,62,106,False
2023-10-23,BEV-010,STR-008,57,44,44,57,False
2023-10-23,BEV-011,STR-008,191,177,162,206,False
2023-10-23,BEV-012,STR-008,62,67,59,70,False
2023-10-23,BEV-013,STR-008,68,37,41,64,False
2023-10-23,BEV-014,STR-008,195,79,114,160,False
2023-10-23,BEV-015,STR-008,34,44,40,38,False
2023-10-23,BEV-001,STR-009,245,88,157,176,False
2023-10-23,BEV-002,STR-009,56,29,56,29,False
2023-10-23,BEV-003,STR-009,103,30,61,72,False
2023-10-23,BEV-004,STR-009,174,92,160,106,False
2023-10-23,BEV-005,STR-009,69,41,41,69,False
2023-10-23,BEV-006,STR-009,73,44,51,66,False
2023-10-23,BEV-007,STR-009,99,51,94,56,False
2023-10-23,BEV-008,STR-009,66,33,62,37,False
2023-10-23,BEV-009,STR-009,106,46,63,89,False
2023-10-23,BEV-010,STR-009,96,37,59,74,False
2023-10-23,BEV-011,STR-009,47,45,53,39,False
2023-10-23,BEV-012,STR-009,53,34,48,39,False
2023-10-23,BEV-013,STR-009,37,35,38,34,False
2023-10-23,BEV-014,STR-009,136,75,104,107,False
2023-10-23,BEV-015,STR-009,38,45,42,41,False
2023-10-23,BEV-001,STR-010,90,47,85,52,False
2023-10-23,BEV-002,STR-010,76,102,91,87,False
2023-10-23,BEV-003,STR-010,97,52,67,82,False
2023-10-23,BEV-004,STR-010,89,57,60,86,False
2023-10-23,BEV-005,STR-010,87,46,58,75,False
2023-10-23,BEV-006,STR-010,123,106,101,128,False
2023-10-23,BEV-007,STR-010,41,40,45,36,False
2023-10-23,BEV-008,STR-010,60,29,37,52,False
2023-10-23,BEV-009,STR-010,68,28,45,51,False
2023-10-23,BEV-010,STR-010,63,43,52,54,False
2023-10-23,BEV-011,STR-010,209,92,126,175,False
2023-10-23,BEV-012,STR-010,46,29,46,29,False
2023-10-23,BEV-013,STR-010,41,28,31,38,False
2023-10-23,BEV-014,STR-010,68,33,55,46,False
2023-10-23,BEV-015,STR-010,81,46,70,57,False
2023-10-23,BEV-001,STR-011,238,170,164,244,False
2023-10-23,BEV-002,STR-011,181,129,168,142,False
2023-10-23,BEV-003,STR-011,149,189,167,171,False
2023-10-23,BEV-004,STR-011,122,57,108,71,False
2023-10-23,BEV-005,STR-011,159,81,119,121,False
2023-10-23,BEV-006,STR-011,145,99,108,136,False
2023-10-23,BEV-007,STR-011,151,98,94,155,False
2023-10-23,BEV-008,STR-011,210,237,210,237,False
2023-10-23,BEV-009,STR-011,121,73,95,99,False
2023-10-23,BEV-010,STR-011,170,69,106,133,False
2023-10-23,BEV-011,STR-011,135,100,94,141,False
2023-10-23,BEV-012,STR-011,102,62,106,58,False
2023-10-23,BEV-013,STR-011,190,87,109,168,False
2023-10-23,BEV-014,STR-011,94,103,117,80,False
2023-10-23,BEV-015,STR-011,219,63,126,156,False
2023-10-23,BEV-001,STR-012,262,89,152,199,False
2023-10-23,BEV-002,STR-012,89,90,111,68,False
2023-10-23,BEV-003,STR-012,189,140,140,189,False
2023-10-23,BEV-004,STR-012,129,84,101,112,False
2023-10-23,BEV-005,STR-012,97,64,63,98,False
2023-10-23,BEV-006,STR-012,299,188,319,168,False
2023-10-23,BEV-007,STR-012,149,117,103,163,False
2023-10-23,BEV-008,STR-012,170,58,108,120,False
2023-10-23,BEV-009,STR-012,112,70,127,55,False
2023-10-23,BEV-010,STR-012,131,60,87,104,False
2023-10-23,BEV-011,STR-012,163,93,111,145,False
2023-10-23,BEV-012,STR-012,172,72,98,146,False
2023-10-23,BEV-013,STR-012,158,94,96,156,False
2023-10-23,BEV-014,STR-012,107,87,85,109,False
2023-10-23,BEV-015,STR-012,210,150,133,227,False
2023-10-23,BEV-001,STR-013,101,62,69,94,False
2023-10-23,BEV-002,STR-013,99,84,85,98,False
2023-10-23,BEV-003,STR-013,73,36,47,62,False
2023-10-23,BEV-004,STR-013,67,57,62,62,False
2023-10-23,BEV-005,STR-013,71,66,61,76,False
2023-10-23,BEV-006,STR-013,80,26,51,55,False
2023-10-23,BEV-007,STR-013,55,29,48,36,False
2023-10-23,BEV-008,STR-013,58,32,54,36,False
2023-10-23,BEV-009,STR-013,108,55,73,90,False
2023-10-23,BEV-010,STR-013,45,37,32,50,False
2023-10-23,BEV-011,STR-013,94,52,58,88,False
2023-10-23,BEV-012,STR-013,42,38,41,39,False
2023-10-23,BEV-013,STR-013,156,87,105,138,False
2023-10-23,BEV-014,STR-013,40,27,48,19,False
2023-10-23,BEV-015,STR-013,66,26,46,46,False
2023-10-23,BEV-001,STR-014,169,153,150,172,False
2023-10-23,BEV-002,STR-014,368,277,244,401,False
2023-10-23,BEV-003,STR-014,150,94,181,63,False
2023-10-23,BEV-004,STR-014,87,64,64,87,False
2023-10-23,BEV-005,STR-014,182,126,111,197,False
2023-10-23,BEV-006,STR-014,154,106,93,167,False
2023-10-23,BEV-007,STR-014,86,65,77,74,False
2023-10-23,BEV-008,STR-014,120,117,104,133,False
2023-10-23,BEV-009,STR-014,62,62,69,55,False
2023-10-23,BEV-010,STR-014,90,68,101,57,False
2023-10-23,BEV-011,STR-014,122,61,72,111,False
2023-10-23,BEV-012,STR-014,156,119,109,166,False
2023-10-23,BEV-013,STR-014,85,49,82,52,False
2023-10-23,BEV-014,STR-014,81,108,91,98,False
2023-10-23,BEV-015,STR-014,99,101,106,94,False
2023-10-23,BEV-001,STR-015,120,109,127,102,False
2023-10-23,BEV-002,STR-015,198,101,148,151,False
2023-10-23,BEV-003,STR-015,178,125,105,198,False
2023-10-23,BEV-004,STR-015,104,56,113,47,False
2023-10-23,BEV-005,STR-015,201,136,135,202,False
2023-10-23,BEV-006,STR-015,128,120,156,92,False
2023-10-23,BEV-007,STR-015,373,194,255,312,False
2023-10-23,BEV-008,STR-015,229,288,278,239,False
2023-10-23,BEV-009,STR-015,103,54,64,93,False
2023-10-23,BEV-010,STR-015,596,434,390,640,False
2023-10-23,BEV-011,STR-015,115,77,116,76,False
2023-10-23,BEV-012,STR-015,148,102,90,160,False
2023-10-23,BEV-013,STR-015,189,135,125,199,False
2023-10-23,BEV-014,STR-015,77,107,95,89,False
2023-10-23,BEV-015,STR-015,185,234,218,201,False
2023-10-23,BEV-001,STR-016,142,132,164,110,False
2023-10-23,BEV-002,STR-016,410,216,248,378,False
2023-10-23,BEV-003,STR-016,615,632,542,705,False
2023-10-23,BEV-004,STR-016,337,126,237,226,False
2023-10-23,BEV-005,STR-016,67,54,79,42,False
2023-10-23,BEV-006,STR-016,101,65,82,84,False
2023-10-23,BEV-007,STR-016,140,71,115,96,False
2023-10-23,BEV-008,STR-016,72,92,88,76,False
2023-10-23,BEV-009,STR-016,322,175,219,278,False
2023-10-23,BEV-010,STR-016,347,247,220,374,False
2023-10-23,BEV-011,STR-016,155,108,99,164,False
2023-10-23,BEV-012,STR-016,130,49,76,103,False
2023-10-23,BEV-013,STR-016,128,43,77,94,False
2023-10-23,BEV-014,STR-016,210,165,142,233,False
2023-10-23,BEV-015,STR-016,127,41,83,85,False
2023-10-23,BEV-001,STR-017,181,89,140,130,False
2023-10-23,BEV-002,STR-017,181,164,139,206,False
2023-10-23,BEV-003,STR-017,365,319,330,354,False
2023-10-23,BEV-004,STR-017,142,88,112,118,False
2023-10-23,BEV-005,STR-017,172,122,119,175,False
2023-10-23,BEV-006,STR-017,173,138,141,170,False
2023-10-23,BEV-007,STR-017,144,125,113,156,False
2023-10-23,BEV-008,STR-017,454,250,376,328,False
2023-10-23,BEV-009,STR-017,167,94,98,163,False
2023-10-23,BEV-010,STR-017,339,211,202,348,False
2023-10-23,BEV-011,STR-017,94,34,55,73,False
2023-10-23,BEV-012,STR-017,127,83,104,106,False
2023-10-23,BEV-013,STR-017,205,70,138,137,False
2023-10-23,BEV-014,STR-017,92,88,93,87,False
2023-10-23,BEV-015,STR-017,255,104,143,216,False
2023-10-23,BEV-001,STR-018,545,293,318,520,False
2023-10-23,BEV-002,STR-018,355,246,266,335,False
2023-10-23,BEV-003,STR-018,387,188,281,294,False
2023-10-23,BEV-004,STR-018,248,110,186,172,False
2023-10-23,BEV-005,STR-018,223,144,175,192,False
2023-10-23,BEV-006,STR-018,441,270,249,462,False
2023-10-23,BEV-007,STR-018,179,236,218,197,False
2023-10-23,BEV-008,STR-018,245,214,210,249,False
2023-10-23,BEV-009,STR-018,718,484,418,784,False
2023-10-23,BEV-010,STR-018,297,108,189,216,False
2023-10-23,BEV-011,STR-018,200,141,169,172,False
2023-10-23,BEV-012,STR-018,241,205,176,270,False
2023-10-23,BEV-013,STR-018,833,372,500,705,False
2023-10-23,BEV-014,STR-018,207,136,236,107,False
2023-10-23,BEV-015,STR-018,238,94,180,152,False
2023-10-23,BEV-001,STR-019,312,142,269,185,False
